Unnamed: 0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50,u51,u52,u53,u54,u55,u56,u57,u58,u59,u60,u61,u62,u63,u64,u65,u66,u67,u68,u69,u70,u71,u72,u73,u74,u75,u76,u77,u78,u79,u80,u81,u82,u83,u84,u85,u86,u87,u88,u89,u90,u91,u92,u93,u94,u95,u96,u97,u98,u99,u100
s66,0,1,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,2,4,0,20,0,0,46,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,15,0,0,0,2,0,0,0,2,0,0,0
s67,19,25,1,95,221,5,0,1,0,0,0,34,33,0,0,3,3,3,14,3,2,0,0,8,0,194,0,8,64,4,52,18,0,0,0,0,3,7,0,9,2,0,0,78,0,2,0,0,0,4,4,2,1,0,0,0,0,0,5,1,1,0,0,0,1,0,0,8,7,25,0,0,0,95,82,0,0,16,0,0,0,0,1,0,0,0,0,0,85,0,1,0,133,1,1,9,1,0,0,8
s68,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,7,0,0,2,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,31,0,7,0,0,0,1,1,3,0,6,0,0,0
s69,0,10,0,0,27,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,6,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,16,0,0,0
s70,2,0,6,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,12,26,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,1,7,0,0,6,1,10,0,0,0,2,5,0,0,0,0,0,0,1,6,0,19,0,0,0,0,3,0,0,0,0,0,0
s71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,50,0,0,0,52,2,0,20,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,11,0,3,0,1,0,0,0,10,10,0,0,2,0,0,6,0,0,0,0,3,0,0,0,0,0,0
s72,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,11,163,0,12,0,0,0,0,0,22,4,0,0,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,1,0,0,0,1,7,17,0,0,0,0,0,0,3,0,0,12,0,0,39,0,14,0,10,0,0,0,0,0,0,7
s73,0,5,0,1,0,0,1,0,0,0,0,13,0,0,0,9,7,0,8,0,3,0,0,0,2,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,10,0,3,4,0,0,0,0
s74,0,0,0,0,2,17,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,4,4,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0
s75,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,10,0,11,0,0,0
s76,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,1,0,0,3,0,0,6,0,0,1,0,12,0,0,0
s77,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,6,2,0,0,0,132,0,6,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,41,0,0,0,25,0,0,0,0,0,0,0
s78,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,22,0,1,0,22,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,1,0,0,7,0,0,0
s79,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,26,2,6,0,0,2,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0,0,0,2,2,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,8,1,0,0,0
s80,0,16,1,0,0,0,0,0,1,0,0,0,0,0,0,9,1,24,8,2,0,2,8,14,0,0,20,0,4,0,26,0,0,8,0,0,0,0,5,1,1,0,0,0,0,0,0,2,0,0,7,2,2,0,8,0,0,0,5,1,1,0,0,0,3,0,38,0,15,0,0,2,0,0,7,0,0,1,0,0,0,0,0,0,0,6,3,0,9,0,0,0,21,0,0,6,3,0,0,0
s81,0,10,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,8,2,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,20,0,8,14,9,0,0,0
s82,0,0,0,3,0,3,3,0,2,0,3,0,0,0,8,1,7,0,0,0,0,0,0,0,4,0,0,0,0,0,4,36,2,0,1,0,3,12,0,0,1,0,0,0,1,0,0,0,0,0,0,13,2,0,0,7,0,0,2,1,1,1,0,0,0,0,7,2,0,0,0,0,0,2,57,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0
s83,0,0,1,1,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,10,2,16,0,0,16,0,4,0,0,1,0,1,2,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,32,0,0,0,0,0,0,0,0,0,0,7,0,0,0,21,0,0,3,0,0,0,4
s84,0,0,0,2,104,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31,0,0,1,0,0,0,3
s85,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,70,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,0,0
s86,0,2,0,6,62,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,28,0,0,2,8,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,4,4,1,0,3,0,1,44,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,24,0,0,4,30,0,0,0
s87,17,6,4,0,0,0,0,0,1,0,0,0,1,1,0,5,4,0,118,0,0,2,0,14,0,18,0,0,0,0,2,0,0,0,0,0,2,0,0,0,5,0,2,8,0,0,0,0,0,2,0,3,1,4,0,1,0,0,0,0,0,0,0,1,0,2,14,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,10,1,11,0,0,0
s88,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,8,0,0,20,0,0,0,1,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,2,24,0,0,0
s89,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,9,0,0,0
s90,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,12,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,27,0,1,6,0,0,0,0,1,0,0,3
s91,0,10,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,10,0,0,0,0,0,2,0,65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s92,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,2,0,0,0,0,20,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
s93,0,44,0,1,0,0,0,0,0,0,0,9,0,0,0,2,9,0,3,2,1,0,0,2,0,20,0,8,0,0,14,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,6,0,1,5,0,0,0,0,5,0,4,2,0,0,1,0,0,17,0,0,0,1,0,11,1,45,0,0,0
s94,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,33,0,7,2,0,0,0,0,8,0,2,0,4,4,0,0,0,0,0,0,3,0,2,0,0,6,0,0,3,0,0,0,0,1,0,4,0,0,7,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0
s95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0
s96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
s97,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,0,1,2,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,2,4,0,0,0
s98,0,10,0,1,0,0,0,0,1,0,0,6,0,0,0,1,0,1,0,8,0,8,2,8,8,0,0,0,8,2,4,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,9,0,1,0,0,0,0,0,3,1,1,2,0,2,7,0,23,4,3,8,0,12,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,18,4,0,0,4,0,0,5,2,0,92,0
s99,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,52,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
s100,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0
s101,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,26,0,136,0,0,2,0,16,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,1,1,0,0,25,2,0,0,0,0,2,0,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,2
s102,0,13,1,6,0,0,0,0,1,0,0,4,0,0,0,2,0,20,71,0,0,0,6,2,0,0,10,0,0,0,18,0,0,6,0,0,0,0,1,8,3,0,2,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5,1,1,0,0,0,1,0,35,0,6,0,0,2,0,0,25,0,0,0,0,0,0,6,0,0,0,6,7,0,3,0,0,0,4,0,0,0,2,0,0,0
s103,0,44,2,5,1,0,2,7,2,0,0,0,1,0,0,5,13,0,54,0,14,0,200,12,0,138,0,8,14,0,16,2,20,0,7,1,2,10,0,4,5,0,1,13,0,0,2,0,0,0,8,0,2,31,7,1,0,1,8,3,3,7,12,0,0,0,9,13,0,0,0,16,0,30,7,0,0,8,2,0,0,15,15,0,0,0,0,0,2,0,0,2,6,9,9,3,31,0,0,0
s104,0,0,2,5,0,0,0,1,0,0,0,0,0,0,10,2,2,0,0,1,26,0,0,2,0,224,0,0,2,2,2,24,0,5,0,0,2,1,0,0,5,0,0,59,0,0,2,0,0,0,0,15,0,0,0,8,0,0,0,0,0,2,1,4,0,0,0,3,0,0,0,4,0,8,5,0,0,1,4,0,0,11,1,1,0,0,0,1,0,0,0,1,0,0,0,7,13,0,0,0
s105,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,3,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,0,2,0,1,0,8,0,0,0
s106,0,0,1,0,0,0,0,0,0,0,7,15,0,0,1,0,7,2,0,0,7,0,0,0,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,0,6,0,2,0,0,0,0,0,0,2,0,0,0,0,1,44,0,1,0,1,1,7,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
s107,0,12,0,0,8,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,10,0,14,0,0,64,4,0,6,2,4,2,0,4,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,1,0,2,0,11,1,0,0,1,4,4,0,2,1,1,0,0,2,0,1,2,0,0,31,2,0,0,27,0,0,0,1,1,0,0,0,0,0,40,0,3,0,15,0,7,1,21,0,0,3
s108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,5,0,0,0,4,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,77,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,14,0,0,0
s110,0,5,0,0,9,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,2,1,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,5,14,4,6,0,0,0
s111,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,20,0,2,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6,0,0,0,0,0,0,23,0,0,48,0,0,1,0,0,3,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0
s112,0,3,6,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,1,1,6,0,0,0,0,0
s113,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,8,0,3,0,3,0,2,1,24,0,0,0
s114,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,1,0,0,0,0,1,4,0,2,0,4,1,0,0,0,0,0,1
s115,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,8,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
s116,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0
s117,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,21,11,0,0,106,2,4,2,6,0,16,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,2,0,0,3,0,0,0,34,0,0,0,0,0,0,0
s118,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,2,8,50,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
s119,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,10,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0
s120,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,2,0,2,0,0,0,11,0,0,1,0,1,0,0
s121,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8,0,0,0,0,0
s122,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,7,15,0,0,0,1,0,0,0,0,0,0,0,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0
s123,2,0,0,0,56,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,10,0,4,0,0,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,24,1,0,0,0,0,2,23,0,0,0,1,5,0,0,0,0,0,0,3,5,0,16,0,2,1,0,3,0,0,0,0,1,0
s124,11,6,31,0,24,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,4,8,1,0,0,0,0,3,3,12,3,0,0,0,0,0,1,0,0,0,0,6,0,0,8,2,3,0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,3,17,5,0,0,4,0,0,0
s125,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,15,0,6,0,2,0,2,0,0,0,0,0,0,1
s126,0,1,4,0,0,0,0,0,19,0,0,0,0,0,0,9,1,4,10,0,0,38,0,0,2,140,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
s127,0,0,0,0,0,0,0,0,0,0,1,8,11,0,0,1,1,0,0,0,0,0,12,0,0,80,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,15,0,9,0,0,0
s128,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,6,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,1
s129,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,9,0,0,2,160,0,0,0,0,0,2,0,0,4,0,0,0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0
s130,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,22,22,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,7,1,0,0,0,0,0,1,0,0,0,1
s131,0,4,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,14,21,0,0,52,0,10,0,0,16,40,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,8,5,0,0,0,0,0,0,0,0,0,0,3,0,0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3,0,0,0,33,1,0,0,0,0,0,0
s132,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,16,0,4,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,0,0
